你好请讲其他 喂您好 先生嗯请讲 你帮我查一下我这个手机呃订了哪些套餐能看得出来吗 这边帮您看了一下有收费的业务套餐费一个月八十八然后这边有一个来电提醒一个月三块钱然后有一个彩铃六块彩印三块手机阅读六块没有其他扣费了 彩铃六块六块是什么东西啊 彩铃六块钱手机阅读六块彩印三块这些业务要取消吗 什么阅读 
您好很高兴服务 你好你叫我就是查一下我这个有一个就是彩铃功能有没有这种查一下 派人对吧您这边的话彩铃功能是有的 有的你给我换一下那个个性彩铃好了好吧 热线彩铃的话您要打幺二五三零打这个电话收市话费打这个电话订购您喜欢那个去幺二五三零让他帮您放一下 我不要不要不要告诉你你就给我办一个个性彩铃就可以 这个我们这边操作不了的一个取的话订购您要登陆就是彩铃网站订购或者打幺二五三零订购您喜欢那个区 那个性彩铃还有怎么订购你直接给我发一下不可以呢 
您好很高兴为您服务哎你好我想问一下我这个有一个套餐什么时候到期呢 我看一下 恩 五十八的什么套餐您 是 活动吧是不是合约合约您现在已经没有了呀没有合约的这个号码那你把对现在您套餐随时都可以改啊 噢还有一种还有一个好像有一个早高峰的一个流量包 对是的幺这个有的要取消吗我要取消好的密码您知道吗密码有吗 
您好高兴为您服务您好 唉你好我是用这个手机办理过之前宽带业务嘛你帮我看一下应该是一个两年的那个二十兆的套餐是吧 对是的两年的 哎麻烦我想问一下因为你们这个移动不是办了那个广告吗说什么呃办一百兆宽带很优惠的价格那还需要好像是我看最低上面说是要五十八元套餐才能办因为我这个手机正好是五十八元套餐的嘛对吧 对但是您这个的话首先您查过地址您这个有光纤信号吗 呃应该有的查的有的 零九通过是通过幺零零八六查它是通过这边营业厅查的 通过你们不是有个一批输的就是好像移动的上海移动的微信这一笔解答 
您好很高兴为您服务 唉你好我问一下哎我这个套餐是送流量限制送到什么时候呀 流量兆流量是这个月最后一个月了 呃是是送一呃一个g流量是吗 对没错 唉那后边的话如果流量太少怎么办 可以改套餐呢 我现在是多少元的套餐呀 
您好很高兴为您服务 喂你好麻烦你查一下是我的我就是它上个月给我打电话说他要给我办成我的动感地带说没有了要办成个这个四g飞享套餐但是我刚才查了一下以后它安是十八元的飞享四g套餐唉哟交十元钱的包月的什么手机显示 不用的这个套餐里面包含的就十八块钱一个月来电显示送的嗯嗯 噢他那上面十十元是您不用管它他是有体现出来这个费用但您实际是套餐里面包含的不收您的噢就是是你们那个啥个就你们移动公司你好 对所有都一样的所以这个您不用担心这个问题这个不会收您的好吧 噢那那个啥那动感地带没有了吗现在 对没有了都是下线了 都下线了那我也没有不换的话就是那个的是也不行了吗 
您好很高兴服务 呃麻烦你帮我看一下我这个手机号有一个业务是什么手机 那种五 手机五块钱的知道 这个是免费送给您使用的它是没有收您功能费 这个是不收费的吗 不不收费 嗯是一直不收费还是发到了 
您好很高兴为您服务 呃那个小姐你好先前有办一个你们那个宽带呃嗯嗯嗯嗯呃就是你这边能不能看得到就是我那个信号到底有没有在用因为他们讲我现在我也搞不来我也搞不太清楚 您来电号是有办过宽带的然后是到六月底结束了不过您到期没有去注销也没有续约他现在是按天收费的一天三块五 对我我我知道我我想因为我记得当时办的你们的这个宽带之后呢像当时因为后来才发现是我们那边的线的问题就是当时因为也不清楚好像我后来又换g那因为为什么再拨给我叠加问题现在我对现在我也不太清楚所以我在想请问您别人能不能呃看得到就是能不能确定就是你好啊我们办办你们这个宽带的这个信号到底有没有再用这个看得出来吗 这我看不出来我只能看到您办的是我们跟东方有线合作的宽带通过有线电视线路上面安装的设备 噢这样 嗯嗯 呃好那这样子的话那所以可能这个方式我就先打来暂停假如说我现在所有的宽带是不能用的那个肯定就是确定还是还是还是你们家的对吧如果是这样子的话会有什么影响吗比如说我先把他办暂停的 
您好很高兴为您服务 哎你好你能帮我查一下目前的手机手机号码的套餐 来电手机吗嗯嗯您这手机套餐是七十八块一个月的自选套餐 七十八块是吧然后我想问一下我最后后面是加二十块钱的那个流量两个g的流量的对吧 对 本来是五十八块那你帮我把这个二二十块钱的流量下个月取消吧这个月取消不了 就您想要这边回五十八套餐是吧 对对对因为我现在很另外一个手机号码它上面流量送四个g呢 
啊 您好很高兴为您服务 想问一下我的那个手机的套餐什么情况啊 喂女士不好意思我没有理解您的意思什么什么情况你我现在手机号码用的是什么套餐啊六十八块钱的套餐五十分钟通话一个g的全国流量 噢那如果说我想改一下有没有流量多流量还可以保持那个话费不要这么多有没有呢 有啊女士这个的话那个没有通话时间可以吗五十八块钱一个月八块那个就是说是就一个g的全国通用流量打电话一毛九一分钟全国接听免费你好 等等一下那个那我现在这个套餐是多少钱一个月的 六十八嗯 
您好很高兴五 嗯小姐你好是这样子刚刚就是我想咨询一下有一个手机号是幺三六五幺零五六五这个手机号它是办理了一个一年的全国移动的那个宽带二零现在是一千两百块钱你能帮他查到有这样一个信息吗 名字身份证您报一下 我的身份证 他这个号码登记的名字身份证 身份证我不是不出啊因为是这样子的现在你们是让他要是噢噢付钱 嗯嗯 但是他现在不知道他因为他是老人他不知道是怎么付款方式打电话给我 
您好很高兴服务您好很高兴服务嗯嗯 噢是这样子的想查询一下我的套餐然后想更换一下套餐 可以的您现在是一百五十八的商旅套餐加三块钱来电提醒那您的需求是什么呢先生现在 噢我想要套餐就是对吧流量多一点然后打电话不需要那么多 好通话三百分钟够吗 噢那肯定够的 好流量两个g够吗 嗯嗯两个g差不多 
您好很高兴为您服务喂你好明年是这样子的哎我这个就是我这个本机啊我问一下这个我是一百二十八的套餐一百二十九的套餐看看什么时间到期你给我查一下 嗯嗯您这个是一个签约活动一百二十八的那个签约活动是签约二十四个月到二零一八年一月一号到期啊到二零一八年一月一号到期 噢噢二零幺二幺到二零一八年的嗯对的一月到期啊对噢好好好谢谢你我要了解一下我现在已经忘记了恩好的不客二零一八年一一月是吧嗯对 那感谢来电再见 好谢谢你嗯 
您好很高兴为您服务 嗯你帮我看一下我的集团小号也没有退掉 嗯我看一下没有退掉还在的 你帮我退掉吧 呃这是另外一个专席的我需要帮您转到我们集团客服去办的我现在帮您转接好吗好请不要挂机充到解决问题我将电话转专席处理请稍等 
您好很高兴为您服务 喂你好我想问一下呃我的手机一下不是还还是时间嗯四g套餐吗 嗯您要办理什么呢 我想问一下我的手机哎能不能我上面发过来吧上个月之后呢 账单自己登陆网上营业厅上面有看的呀直接登录网上营业厅我稍后把网址发给您好吧发到您手机上面登录上去看一下还有什么可以帮您 而且 
您好很高兴为您服务 哎我想问一下我现在这个手机的那个业务就是有什么套餐的 本机号码对吧 对的 而且目前系统在升级办不了业务的看不到信息预计的话两小时之后可能会恢复你到时候打过来查一下 嗯嗯好的 好的不好意思给您添麻烦了还有什么帮您的吗 服务 
很高兴为您服务 哎请问一下我这个手机现在是八块钱的套餐吗 对是的 是的啊那么我改成十八块的可以吗 嗯嗯好的那是这个八元套餐现在新入网办理的如果您换成十八元之后就不能换回来了好吧 什么什么你再说慢一点对 您要把那个换成十八元之后就不能换回来了可以吗 怎么就不能不能换回来了因为这个八元套餐之前新入网用户办理的什么什么 
您好很高兴为您服务 你好瘫痪了宽带是不是到期没有我查一下 呃是移动宽带是吗 对的 那我帮您转到我们宽带专席要么宽带人员帮您看一下 好的 噢手机不要的话其实为了更好解决您的问题将您的电话转宽带专席请稍等 
您好很高兴为您服务 唉你好嗯嗯您好请说昨天开通那个流量那个业务有没有啊 什么时候开通流量的 昨天晚上 稍等我看一下六月十八号有的呀他在腾讯上什么腾讯国内通用流量都有的你开了昨天开的 噢昨天一点多钟 对三个g的对吧已经到账了呀不是三个g的是上上个月三对有的在那个第三方平台上面开的您已经开好了已经到账可以用了噢可以用了它是那个国内视频流量 流量是吧 
您好很高兴为您服务 喂你好 唉你好 嗯帮我查一下我这个现在有哪些套餐 恩好的您现在是十八块的四g飞享套餐嗯另外的话我看到您还有两个视频流量包一个九块钱的咪咕视频还有个二十四爱奇艺的视频流量包反正二十四元的事情流量包呢是用免费到今年年底明年一月份开始收费消费的就是那个九元的视频包还有那个十八块的套餐月租 噢那帮我那个九块钱的那个咪咕视频那个业务给取消掉了 恩好请问您本机的登记的机主姓名报一下 本机的姓名是徐佳伟 
您好很高兴服务 喂你好你好哎麻烦帮我查一下我这个手机上有哪些业务了 业务的话就十八块钱月租还有一个三块钱的新闻档案包一块钱的双色球开始发一条短信 啊其他没有啦 其他没有了 噢那我这个打打电话接听电话要多少钱一分钟呢 全国接听免费打国内电话一毛九一分钟 噢接听是免费的 
您好很高兴为您服务 现在我刚刚收到你们一个短信啊说我点播的什么东西费二十块钱啊现在 点播的什么我看一下啊嗯看到您刚才有点播了三个总共三个三个业务呢都是一些视频的业务 然后面讲啊我年龄大了我搞不懂这个可能是点错了你能不能给我取消掉 呃这个得话需要您自己发短信取消的它是让您在一个小时内回复它告诉你四个数字到幺零零八六九零幺这样就可以取消掉然后不会收费 你给我带里边不行了我怕搞不清楚啊我看一下那我帮您 取消的话他现他扣费还是要扣的 我们这个月 
您好很高兴为您服务 呃你帮我看下我这个号码有没有办理过宽带的 号码是多少 呃幺三六 嗯嗯 嗯呃幺三六四幺八五可以零七幺七 嗯是呃机主姓名身份证号码报一下 呃用户手机复他 
很高兴为您服务 唉我这个手机这个应该是流量是零八八 呃这个月的您现在本月是没有流量的 啊已经关闭的是吧对对 是的关闭掉完了 谢谢 哎不客气还有什么可以帮您没有没有谢谢嗯不客气祝您生活愉快再见 
您好很高兴服务 啊 您好很高兴服务 你好好嘞 你好啊 你好现在如果是自己自己啊你你你 嗯有什么可以帮您你好还有什么可以帮您吗 我就就就是现在什么可以退订什么服务啊你给我查一下看 
服务 密码挺好本机来电帮我查一下本机什么套餐 四十八块钱的套餐再加十块钱的流量多终端共享包其他的话都是没有了就是八月租流量多少五百兆流量五十分钟通话 呃总共就是五十八对吧 对五十八 噢那流量是多少总共五十八 五百兆 就五百兆然后是五十分钟啊就这样 
您好很高兴为您服务 唉你好查询一个号码有没有开通国际漫游号码 报一下 幺三九 恩 幺六五七四五零九 手机的服务密码知道吗 呃不知道是公司的那个营业执照注册的 
您好很高兴为您服务 唉你好你麻烦你能不能帮我查一下我这个手机流量还有那种 手机流量哪个手机号码本机 就是本机号码 您这号码没有这个号码不是上海移动号码这个我查询不了的您这是哪里号码知道吧 安徽来了 好的我帮您转接到那个归属地那边您问一下好吗 和 
您好很高兴为您服务 喂你好那个我想问一下我这个手机号里面开通那个什么移动三百小时怎么回事 移动什么卡 移动杉德卡 移动三的卡这个是mp的一个功能啊您是有一个和不是您有一个和包对就是荷包活动就是充一百送一百您办了这个活动吗这活动是这个送的呀您没有这个的话您没有办法使用电子券的呀所以他这个是绑定这个活动的呀所以他不收费的 收费它每个月扣两块钱呢 他没有扣您的最后帮您减免掉的就是那个活动给到的并不是您并没有收您费用 我我查那个账单每个月您看您这样您看您账单上面下面有一个副的 
很高兴为您服务 嗯我我请问一下我的宽带不是到期了吗 嗯嗯 十一月份底到期是吧 恩啊对的 嗯还有什么活动 现在的话呢二十兆一年是七百六现在办一年送两百元的话费两年的话呢就八百八或者还有是手机月消费一百零八免费送二十兆一年的 就是假如说我我两年的话我可以发八百八十块 
您好很高兴为您服务 唉你好那个我这个号码应该是有一个宽带的 帮我看一下什么时候到期啊宽带 恩什么时候到 到十一月底 到十月底现在现在如果要必须这个的话是要怎么办理 我这边帮您看了一下已经自动续约上去了 噢学上去是吗 
您好很高兴为您服务 唉你好呃我想请问一下我这个手机里面是不是有一个五块的那个国内流量包 唉对的五块钱三十兆 呃呃还有一个是一元的那个长途长途好像有优惠呃还有什么除了这两个 然后其它没有元流量包的话你这个套餐是因为这个没有说 呃怎么有呃什么优惠没听清楚 现在是十六元的畅听卡业务改这个套餐的话这个五块钱流量包是减免不收的 我这个五块每个月不收的对吧对不收的噢是送的了嗯嗯嗯那我一一块那个长途费你帮我取消好了因为现在打长途电话也是那个了 
喂 您好很高兴为您服务 唉你好你帮我查一下我那个流量怎么关掉了你们你们是不是我关掉一直连不上网络 应该上网对吗对因为就是说我看一下稍等我看您这边 扣哎你说不好意思 让您上网功能正常的您这边可以开关机尝试一下 什么 我说您上网功能是正常的 
您好高兴您服务 唉你好呃是这样的往往上那个你们上海移动微厅里面嘛看到你们有个什么车四五双五十七的四g吗嗯嗯这个东西怎么弄啊 呃这个只是吴庄是吧 不客气我不知道我是什么套餐但是我我知道我自己是五十块钱两个g的 您是在哪里看到的 上海移动微厅就你们那个微信的那个公众号嗯嗯 我看一下你说是收到短信的是什么 这是你们工作号推出来的吗恩拜拜这不是短信吧你们工号发出来那个好多了差不多 
您好很高兴为您服务 噢那个就是我们这个说那个欠费单子但是不知道什么情况我到家里去营业厅他们说让我打电话 是什么欠费的钱 关于退好移动通信欠费的韩有一个 嗯那你把账号报一下我帮您查询是哪个兆 三幺零幺九五幺七二七幺 是查一下这个状态是什么问题对吗先生 对对我们也不清楚我们好像没欠过费呀就是我们正常来批过了当时都富强嗯 
您好我是预处理专席代表很高兴为您服务您好 唉你好我这个手机号码就前面交了十一月的话费然后要抬头的发票然后咱们那个人他已经帮我开了但是他的那个小信息就是少地址电话和开户行账号 开户行账号您这样女士您先不要着急您要开的号码是哪一个您告诉我一下好吗 呃我一共是有三个先你先帮我帮我打过来的这个吧就是我这个是多少就呃五五八六这个尾号的 好的呀一个个来好吧不好意思请稍等 可以的 嗯嗯您现在来电的这个号码您这样您手机密码知道吗还是说您报公司名称和证件 啊公司名称和证件号可以报给你 
您好很高兴服务 我想问一下我这个流量这个套餐到什么时候结束啊 活动对吧活动的话您活动的话是要截止到一八年的三月底总一八年的三月底唉对一八年的三月底 如果我取消可以吗 取消不能取消活动到期之后自动取消的 噢过去到一八年的七月三 一八年的三月底噢就是明年的三月份是吧登 好的好的我想问一下 
高兴为您服务 喂你好是这样的你帮我看一下我这个手机套餐是是多少的套餐 后来五十八的每月一百分钟通话流量五百兆 呃我之前打电话不是跟你们客服的话不是改掉了吗 呃你说之前来过电话改套餐不是五十八对吧 对啊我我之前套餐改改的是说那个最普通的好像是十 十八的您是什么时候来过电话上个月是吧 应该是十月份 
您好很高兴为您服务 可以 唉你好我刚才充了那个流量的它这个它上面显示我还是流量不够了呀 还是流量不够 对只有三十多兆 充了一个流量您在哪里充值的 我刚刚支付宝充值的三百兆十五十十五块钱 嗯没有看到这个流量 
您好很高兴为您服务 喂你好呃去办理只有吧你帮我你帮我那个我那个宽带现在是从什么时候生效的我看看 您现在办理这个号码办理的宽带对吗下个月的一号 下个月一号开始生效吗 恩对 啊下个月一号开始生效 对是的 那他他说现在来讲是什么现在装就可以用还是什么 
您好很高兴为您服务 唉你好是这样的就是我这个本机我想查一下里面就是说那个和留言现在关掉了没有还有短信呼什么的 就是来电这个号码是吗和留言是吗 嗯 和六月已经关掉了来电提醒也取消了 嗯嗯就是现在我想开通一个短信通短信话是不是一块钱一个月啊 三块一个月 那这个和流言和流言是多少钱一个月的 
节日好很高兴为您服务 唉那个我这手机那个开通国际漫游了吗 帮我都是漫游国际漫游还没有开您是要开吗 呃我因为去去香港要开通吗 本月开始港澳漫游 个号码你帮我开通一下好吧 唉好的先生您的名字和身份证核对一下好吧 呃下午东 
您好很高兴为您服务 你好你你刚才在网上操作的那个呃上网那个上网移动流量那个开通我不知道办没办成功请稍等啊 感谢耐心等待是那个十周年庆生活动吗是这个吗 不是不是我就是本来就限制移动流量把它关闭的现在想开通的我又回上海了 噢您是说上网功能有没有开启是这意思吗好的那当时帮您查询您这个功能已经恢复好了那您只需要手机关机重新启动一下就可以正常使用包随机关闭这种电话月用是吧去 他说我下次再关闭的话还是还是电话还是总共扣费呢还有那个这个电话跟你们联系了 呃都可以移到人工或者说您通过手机我说您通过打人工台电话我要在网上给我充值充值好像反应不出来看不出来 嗯 
对 您好很高兴为您服务 哎我想问一下我那个套餐已经改了对吧 呃我看一下谁给您改啊 有一个昨天老 那您这边改过了但是您这个有一个三十块钱五百兆不要了吧七十八块钱套餐里面已经是两g送两个g了您三十块钱五百兆流量不要了吧 三十块钱五佰兆的话都是不要了呀我那已经有四个g了呀 那我帮您取消下个月取消掉 
您好兴您服务您好 唉你好你帮我查一下我的彩铃 彩铃彩铃功能这边开始您解释什么呃不是 我那个就是变成主购买我之前不是也有吗然后就把钱原来是歌曲呢嗯 今天彩铃商务的歌曲情况我这边显示这个您要打一下幺二五三零由他们帮您查一下 幺五三零是吧 对是的打这个电话要设置的话这个是话费的一个打个电话问一下噢好谢谢啊不客气那还有什么帮到您好那如果对我的服务满意请十分评价祝您节日愉快再见 
您好很高兴为您服务 哎我想我想查一下我查一下就是我的这个这个电话就是国际g的上网的漫游和电话漫游都开通对吧 呃我看了一下您国际漫游开着上网功能是关掉 上网功能也帮我开一下好吧 噢可以那登记的名字报一下 关过还 把他上网功能打开了然后您出国去哪里的呢 呃这个呃周唉来电嗯是的 
您好兴为您服务您好 哎你好我想咨询一下那个我这个手机有没有开通漫游国际漫游 我现在目前没有开 嗯 没有开通 能帮我开一下吗 好那是手机的服务密码有吗有的那根据语音提示输入一下 噢 
您好很高兴为您服务 唉你好我想问一下我去年好像办了一个移动的那个上网的套餐今天五百块的我想查一下是不是到期啊 呃您哪个号码办的 幺三六八幺九八七九七三 幺三六八幺九八七九七三呃请问服务密码知道吗 服务密码忘记了好像 呃名字跟身份证号码报一下可以吗 呃三二零六八四幺九八五零九幺八三六八幺 
好的您好请问使用 唉你好麻烦帮我看一下那个我我那个十块钱授信额度开通了没 目前没有 帮我开通一下吧 那您手机服务密码你有吗 有的 那根据语音提示输入一下哼嗯好的请稍等四九他们成功那您目前的话最高可以改成五十元的透支额度那我这里五十元他就就给您开通那么今天申请明天开始然后半年六个月有效拜拜 好的好的谢谢啊 
您好很高兴为您服务 啊 您好您说 费通话停机了现在已经交过前两天了你看我手机大概什么时候能复机查一下 稍等一下 嗯 这边之前个短信发给过您 它现在 
您好很高兴为您服务您好 喂哎你好我想查一下我这个手机这个套餐都是有什么套餐 套餐是那个两两百八十八元套餐这个月你流量不够后面换过流量呀流量用十五个g再加五个g一共有二十个g的流量呀这个月 就是说这个月一个月最低消费两百八十八吗 呃两百八十八对幺二二十个g的流量 啊就是说我后面还可以改是吧套餐什么的 对如果觉得多的话还可以改查的话你可以呃您说 噢那我差不多这个一个月就得花号一百是吧 
五十八 您好很高兴为您服务您好 您好现在是一个一百五十八的套餐吗嗯 现在这个是一百五十八块钱的 呃然后是五百分钟免费通话然后三个g流量是吗 对 噢你这边帮我把套餐做调整我要是把我改到一个五十八四个g的全国流量 五十八四个g 
很高兴为您服务您好 唉你好麻烦帮我查一下这个手机号登记的宽带什么时候到期 您办的是两年的宽带到期时间是一八年十一月一号 啊好的 恩不客气还有什么可以帮到您 嗯没有了也会去查的 啊您这个目前是办的是二十兆的宽带业务 哎好谢谢 
您好很高兴为您服务 喂你好呃麻烦问一下我现在套餐是什么情况 套餐您是下个月您是六十八套餐套餐里面的话是两g这个也是六十八呀这套餐里面原来是一个g现在套餐里面给您两个g的呀 噢下个月是两g啊 两个g了对然后我还是通话时间还是五十分钟全国接听免费的 呃这个月还是一个地方 对这个月一个g从下月开始 然后在这个啊啊还有问一下现在是我那个套餐它是最最收费是吧现在没有的 
您好很高兴为您服务 呃你好我想问一下呃我我当前的这个手机号码它应该是没有这个流量对吧 有三十兆的每个月有三十兆的三十兆啊 呃 如果常规用微信的话就用不够吧你这个不清楚这样在每个人使用情况来的因为它这个网速有关系的 那我就用了之后才能知道 到时候不够叠加一个流量包就可以了呀 你们这个有些流量包的套餐还是一定的 
很高兴峰 唉喂你好 您好请讲 嗯就是我想请问一下就是我收到了一个就我现在的套餐是是是五十九的套餐你能帮我看一下吗 套餐是五十八套餐五十八又加了一个二十块流量包在七十八 那一个月是几g的流量七十八 里面包含有将近两个g的流量 噢那那我想问一下就是我前天收到一个短信就是每个月只需要交二十块钱月费数据基金四g套餐刚才都给 
您好很高兴为您服务唉你好麻烦你帮我看一下我的这个那个那个什么呃最低就是每个月多少钱的 您现在是十八块钱一个月的 呃最低的是八十八就是 那您现在是最低套餐十八块钱一个月的 呃那你帮我开通一下那个来电提醒吧 而且已经解释帮您关机比较出去会有短信通知到您的三块钱一个月 恩好的 您需要这个月生效还是下个月生效 
您好很高兴服务 哎你好我想问一下我的那个业务 好退什么业务呢先生 我的那个什么增值业务那些 可以呢 有 但是只有三十八套餐之外呢其它这个业务嗯立即帮您退掉啊服务密码知道吗先生 呃呃 
您好很高兴服务唉你好 我刚才办了一个开通一个国际漫游对吧呃 嗯 国际漫游这个数据流量是关掉了对吧四十点十四号到八号 对四号凌晨关九号凌晨开对 这个是没关掉了是这个手国际的数据流量对吧 在国内用用不了了啊你就就十二月四号之后您手机上不了网 在国内都上不了网 
您好请讲 唉小姐我想请问一下你帮我看一下我的嗯呃呃话费里就是说嗯因为我之前有什么套餐后来我老公用的什么套餐不是很清楚现在需要给我家庭的其他人付费了 您现在要咨询什么问题 我现在需要我的卡里需要为其他家庭成员付费吗 那您要加加人家钱就进来对吧您的服务密码知道吗 服务密码 在你们营业厅吗六位 那我知道了 
您好兴您服务您好 喂你好 嗯 我想问一下我这个有什么套餐 为您二十八元飞享套餐 啊还有还要扣什么吗 别的没有了规定就一个二十八元 噢这样子 
好很高兴为您服务 喂你好 你好 刚才我有一个不知道是不是诈骗电话他用电话打电话给我说是上海移动的上海呃是续费漳州路营业厅打电话过来的有这回事吗帮我查一下怎么说他说帮我办理什么套餐呢好的 目前没显示有改套餐需要的话这边也没显示有外呼的记录那这边是什么号码你知道吗 我知道啊怎么不知道啊等一下啊 长寿路的的那你就说 是上周的 
嗯 您好很高兴为您服务 唉你好唉我就想问一下因为当时宽带套餐了嗯我想问一下我这个协议什么时候到期 所以到这个月底您去年参加满一年送一年的承诺消费到这个月底结束了你嗯也就下个月一号开始不用再满足最低消费要求了我们会再送您一年一百兆宽带使用的 噢噢就不用满足消费要求但宽带还是可以正常使用噢那么还有一次电视的机顶盒也是有的是吧 电视机顶盒您要用他现在就每个月二十块钱的功能费 您要不要用的话就 带好身份证设备去那个安装地营业厅取消这个机顶盒就行了 
您好很高兴为您服务 呃喂你好我想查一下我这个本机有就是有哪些业务 您下个月开始的话是一个六十八元的g自选套餐包五十分钟主叫两个g的国内流量然后每个月另外再送两个g的国内流量送到明年的六月底还有一个来电提醒三块钱还有个ap的视频定向流量包二十四块钱现在这个二十块钱是有活动赠送的也可以抵扣费用收取付钱的优惠到今年十二月明年一月份开始正式收费 嗯都没了是吧 对就 那就是说下个月我需要扣的流量就需要扣的费用就六十八加三块钱对吧 对对的 噢好的没事了谢谢你 
您好很高兴为您服务你好帮我看一下我有没有参加合约送话费 好您稍等 好我就们你们的这个 如果有一个赠话费天的话费一百二十八元档的 什么时候到期呀 有效期是到一九年的六月一号结束 一九年六月一号你帮我取消掉吧 噢这边的话我这边前台没有办法取消的如果您要退活动我可以帮您转接到后台您可以反映一下好吧 
难道呢如果 你好你帮我查一下我现在用的那个套餐是怎么样子的 套餐您是七十八的一百分通话然后一g的流量超出打电话一毛九一分钟全国接听免费另外还有和地图有什么 什么和地图 对 我我怎么还有个和地图了我都没有咨询过 您不需要我可以帮您取消掉 你帮我核的都取消掉然后帮我看一下我原来不是申请一个ipip那个长途包那个有没有好的 
很高兴为您服务 喂你好我的这个活动手机是五十块钱的套餐 听不清楚您开免提吗听不清 唉行 嗯 哼好喂 您好请说 我这个手机应该是五十八元的套餐是吧你这边 
请问 哦就是那个工号给我 您好很高兴为您服务 诶 唉你好 问一下我 对唉你好先生 喂 
您好很高兴为您服务 喂你好 您好 现在我这个手机上面占用的都是一些什么业务 目前上面业务是一个五十八元四g飞享套餐套餐外还有一个增值业务叫什么患者随访十五块钱今天刚出来的其他没有那我 怎么搞他自己就跳出来了那那个那个什么东西给我取消掉 好的密码知道吗 密码服务密码 
您好很高兴为您服务 再见 小姐你好 唉你跟他说 处理吗唉你好 我那个套餐是六十八元的对吧你帮我查一下看看对是的是什么呢我现在要改成一个是我刚才那个营业厅去问过了他说一个自选套餐呃打电话可以先改成八十分钟的还有两个g的流量的对吧对的对的通用六十八块呃我本来是一个g的对吧对五十分钟的 原先是这样的任先生一g全国流量然后我们有送了您一g本地流量还有一g夜间流量是送到明年六月底然后新的改成两g之后就没有送本地和夜间流量了 噢就全部就是两个g国内流量对吧恩呃那么是打电话是八十分钟的对吧 
您好请讲唉喂你好你好帮我看一下我我这个套餐 有那个新版本的更改套餐呢 套餐您下个月改的是幺五八的套餐对对套餐里面是五百分钟通话三个g流量再送三个g啊 没有三个g啊几个g好像 您三个g再送三个g总共有六个g下个月 噢下个月总共有六个g 三 a我现在这个套餐不适用新的套餐吧你出来新的新的套餐和这个一样的是那种啊 
您好很高兴为您服务 喂你好我想问一下我的这个申请的这个流量申请上有没有 那我看一下请您稍等呃申请的流量您这边就九十八元套餐里面给您两个g流量然后每个月再送您两个g送到明年六月底您现在一个月有四个 四个g四个g我的这个一个这个流量一般一个月大概够用了吧 那个我不知道您一个够不够用不过目前为止今天五号您现在用了两百零九兆 噢两百六十兆总共是呃四个g是吧 啊四个g就四千多兆 四千多兆噢那差不多自动用了是吧 
很高兴为您服务 哎你好我想问一下我我记得我上个月申请过一个你们流量升级包啊就是呃一百零八转到一百二十八然后是六个g的流量对吧你这两什么时候开始 您说六个g的流量是吗 对啊 就是说您现在我看一下您这边已经改了吗下个月一号生效下月一号就十一月一号十一月一号对对对六要这么长时间啊我记得我上个月规定的不是啊您这个月申请下个月生效呀 噢我是这个月申请啊 对对对噢就下月十月一号对吧对对对 哎能够用到什么时间 
您好很高兴为您服务 噢你好我想问一下我现在这个号码我不是那个月租现在保留到十八嘛是吧您现在套餐十八对呀嗯然后我现在 打电话是多少钱一分钟啊这个十八的呀就一分钟 噢也是一毛九接电话也是免费是吧对噢就是流量都一百兆就是这个意思是吧 对噢噢行行明白了再见哈祝您节日愉快再见 
您好很高兴为您服务 呃我想问一下我这个就是幺三九这个手机号想想那个登记的这个转宽带吗我是不是到银行银行查的 其实已经办了移动宽带还是想要办理移动的宽带 我我已经我 打电话那个幺三九的号码那个密码验证的这个手机号码我看您已经办好了宽带订单了现在还没有装您现在是 要 问什么问题 就是说我要到营业厅去上网跟就是说它是只能办到十二月份吗他说三天才能改到 
您好很高兴为您服务 唉你好不送我问一下我手机上套餐是什么样的我忘记了 您现在是一个十六元的神州行新畅听卡加上一块钱的ip长途优惠包五块钱三十兆流量包那个ip长途优惠包因为现在已经取消长途漫游费的这个业务可以取消 那你可以帮我取消掉了 可以的您的密码知道吗 客户我不知道嘞 那名字和身份证号码请报一下 啊申保证 
您好很高兴为您服务 因为我是这样的麻烦你帮我看一下那个vip功能有没有打开 幺幺七是吧手机通话功能打开了 那为什么会通话的时候就是暂停就是从网络就断掉了然后信号也不稳 的您手机设置里面有没有把这个功能打开 手机噢手机要设置的 没设置您要打开的 额在哪里打开 
您好很高兴为您服务 唉你好唉以前有一个银行卡绑定的你帮我看一下 他是什么绑定生效银行卡绑定吗 自动充值 可以的那手机密码知道吗 知道 那根据语音提示输一下密码请稍等 对好好手机卡嗯生活愉快对嗯上面啊嗯啊嗯对嗯 
很高兴为您服务你好你帮我查一下我现在都有些什么套餐啊 您是一个十八块钱的动感地带上网套餐呃一块钱的ip长途优惠包十块钱的集团短号二十元三百兆流量包 所以想 生效 那你现在帮我这些退了换一个自己自选套餐嘛 好的是流量要多少 流量要五十块五十块五十块钱两个字对 然后现在还可以再送两个g送到明年的六月份通话呢 
您好很高兴为您服务 嗯喂你好我这里是不是有个集团短号的一个套餐 集团短号我看一下呃是有的对 那你给我取消掉好吧 可以那今天取消的话是立刻生效下个月开始不收费密码知道吗请问 密码不知道我只是知道我身份证什么号号码 可以那机主姓名身份证麻烦您这边报一下吧 嗯四二幺幺二六噢一九九七一零零五四七幺六 
