一个 您好 请问 您 稍后 宽带 办理 还是 咨询 是 是 办理 我 做 的 是 幺 八八 的 套餐 原来 有 送 宽带 的 是 吗 哦   您 要 办理 的 那个 地址 哪里 报 一下
您好 很 高兴 为您服务   呃 什么 我 的 手机 上 出现 了 一个 小 电话 的 副 号 还有 一个 hd 这 什么 意思 啊
您好 很 高兴 为您服务   唉 你好 哎 我 想 问 一下 就是 哎 有 那个 半年 宽带 的 那个 东西 吗
您好 很 高兴 为您服务   呃 我 想 咨询 一下 啊 就是 我 想 更换 一个 套餐 想 问 一下 就是说 你们 那个 三 十八块 套餐 里面 包含 多少 分钟 的 话费 呀
您好 很 高兴 为您服务   唉 先生 你好 你们 那个 信息 的 方式 一个 一个月 消费 一百二十八 是 多少 是 吧
您好 很 高兴 为您服务   喂 你好 我 想 咨询 一下 现在 有 什么 新 的 套餐 因为 我 的 套餐 就是说 这个 月 就 到期 了
您好 很 高兴 为您服务   呃 就是 我 想 问 一下 那个 移动 宽带 嘛
服务   喂 你好
您好 很 高兴 为您服务   喂 你好 小姐
您好 很 高兴 为您服务   唉 你好 呃 是 这样 的 噢 我 现在 觉得 我 的 每个 月 的 通话 不是 下 呃 两百 分钟 吧 好像 又 搞 了 现在 有没有 更 优惠 套餐 我想 改个 下个月 想换
您好 很 高兴 为您服务 唉 你好 呃 我 想 问 一下   我 下个月 想换 最 基础 的 只要 能 接电话 接 短信 的 套餐 有些 什么 呀 低 的话 十八块 钱
您好 很 高兴 服务   喂 唉 你好 呃
您好 很 高兴 为您服务   唉 你好 我 想 问 一下 就是 他 先 现在 你们 有没有 那种 比如说 公司 内部 我 同意 比如说 这 一些 元 功能 费 手机号 对 这种 服务 啊
很 高兴 为您服务 呃 喂 你好   就是 我 现在 需要
服务   呃 你好 我 这 手机 具体 听到 移动 的 广告 就是说 五十元 六个 g 我 我 问 一下 这是 什么 套餐
嗯   您好 兴 为您服务
国际漫游 不 一样   很 高兴 为 您
很 高兴 为您服务   唉 你 帮 我 看 一下 我 这个 手机号码 的 套餐 下个月 套餐 是 什么
您好 很 高兴 为您服务 有没有 日本 当天 的 流量 无限 使用 的 这个   就 一天 三十块 那种 对 吧
您好 很 高兴 服务   服务 喂 你好 你好 我 想 问 一下 就是 我 刚才 打电话 是 吧 有 一个 港澳 通 港澳台 已经 开通 了 对 吗 就 打电话 已经 开通 了 但是 呢 就是 你们 帮 我发 一条 短消息 嘛 有 一个 什么 像 流量 一样 的 包月 的 恢复 的
您好 请 讲   请 噢
零   您好 很 高兴 为您服务
您好 很 高兴 为您服务   唉 先生 你好 我 有 个 手机号 是 幺 三五 零 幺 七九 八七 九八 的
您好 请 您好 您好 很 高兴 为您服务   你好
您好 很 高兴 为您服务 您好   喂 你好 就是 我 今天 收到 一个 幺 零 你们 幺 零零 八六 这个 短见 是 他 给 我 的 那个 我 是 说 呃 可以 免费 升级成 九 g 的 流量
您好 请 讲   喂 你好 我 想 问 一下 这个 移动 移动 是不是 有 那个 五十块 钱 那个 基地
您好 很 高兴 为您服务   恩 唉 你好 是 这样 的 呃 我 这边 是 能 听到 王丽 酒店 的 然后 现在 给 你 用 这个 号码 是 我们 工作 手机 上面 所 需要 的 呃 之前 刚刚 跟 你们 同事 沟通 过 他 说 因为 现在 对 那个 群发短信 的 监测 就是 如果 我们 这边 有 事情 要 相信 发短信 的话 可能 会 有 一部分 手机 收不到 那个 短信 的 就是 想 问 一下 你们 这边 能 不能 有 什么 操作 然后 让 我 在 群 那 谁 国经 报警 之类 的 那个 可以 保证 其他 那些 号码 都 能 收到 的
您好 很 高兴 为您服务   唉 你好 我 要查 那个 宽带 的
您好 很 高兴 为您服务 恩 你好   呃 那个 集团 短号 是 怎么 怎么 个 是 怎么 个 怎么 个 就是 内容 呢
很 高兴 为您服务   唉 小姐 你好 我 想 我 是 我 是 机主 我 想 咨询 一下 恩 就是 我 看到 有 一个 什么 较慢 他 说 这个 免费 这个 流量 翻一番 这个 东西 好像 是 吧
您好 很 高兴 为您服务   喂 你好 你 能 帮 我 那个 卡 的 套餐 嗯 现在 最 便宜 的 移动 套餐 是 多少
您好 很 高兴 为您服务   哎 你好 我 想 请问 一下 写字楼 内 一定 要 办 企业 宽带 吗 还是 可以 办 个人 宽带
您好 很 高兴 为您服务   呃 我 请问 一下 现在 那个 流量 套餐 有 什么 套餐 吗
为您服务   您好 我 想 咨询 一下 有没有 那种 就是 话费 多一点 流量 多一点 那种 套餐 我 看 那个 我 网上 查 那个 有 什么 啊 补 啊 这个 现在 没有 了 吗
您好 很 高兴 为您服务 喂 你好 就是 这个 移动 的 卡 现在 不是 可以 办 那种 无限 流量 的 吗 那个 是 怎么办 的 就 转 套餐 的 吗 不是 手机卡 呀 您 说 手机 流量 吗 流量 部分 呢 对 那个 我 有 个 两百 三十八 套餐 的 里面 有 五百 分钟 通话 流量 不 限量 的   有 多少 分钟 通话
很 高兴 您好 很 高兴 为您服务   啊 我 要 现在 有 什么 套餐 办 起来 啊
高兴 为您服务   不是 交 我 想 问 一下 全无 手机 上 到 河南 地区 是不是 返给 我点 了 一个 就是 什么 时间 用 的
您好 很 高兴 为您服务   唉 你好 一个月 就是 六十块 钱 的 那个 流量 可以 用 是 多少 是 六 g 吗
您好 很 高兴 为您服务   先生 你好 我 想 问 一下 就是 我 这个 手机 嗯 打 一个 外地 手机 我 老家 的 手机 就 打 了 一个 号码 呃
好 很 高兴 服务   喂 你好 我 现在 套餐 是 多少 钱 然后 里面 包含 多少 东西
您好 很 高兴 为您服务   哎 你好 我 想 我 想 问 一下 现在 有 一个 推出 一个 新 的 全国 什么 流量 包 嗯 十二个 g 的 六十块 钱
您好 很 很 高兴 为您服务   你好 你们 就 之前 给 我 推荐 的 短信 推荐 过 呃 国际漫游 三块 钱 还是 三十元 封顶 的 是 什么 需要 办 需要 说 什么 吗 如果 办理
为您服务   哎 你好 我 想 问 一下 就是 我 二十八 号 如果 出国 的话 有没有 短期 的 呃 手机 漫游 的 套餐 嗯 有 的 国际漫游
高兴 为您服务   喂 你好 呃 那个 帮 我 呃 帮 我 看看 加油 包
您好 很 高兴 为您服务   你好 我 问 一下 那个 来电显示 那个 费用 是 什么 意思 啊
您好 兴 为您服务   唉 你好 那个 我 这个 流量 没有 了 我 想 弄 一个 那个 之前 办 那 我 那个 叫 什么 呢
您好 很 高兴 为您服务   喂 你好 就是 现在 这个 上海 就是 本地 流量 费 不要 用 了 比较 便宜 哪 一种 啊
您好 很 高兴 为您服务   啊 你好 我 想 问 一下 就是 那个 是不是 有 那个 什么 业务 没 流量 分享 包 吗 恩
您好 兴 为您服务   喂
套餐 稍 您好 很 高兴 为您服务 什么   唉 先生 是 这样 的 啊 我 想 问 一下 因为 我用 的 号码 是 有 三个 是 上海 的 号码 这 这边
您好 很 高兴 为您服务   喂 你好 我 想 麻烦 问 一下 你 这个 你们 这边 那个 套餐 有没有 钱 一点 的
您好   您好 很 高兴 为您服务
您好 很 高兴 为您服务   你好 我 想 问 一下 你们 移动 宽带 是 什么 号 哦 哦
您好 很 高兴 为您服务   哎 你好 我 想 问 一下 这个 嗯 境外 那个 那个 流量 是 怎么 有 什么 业务 啊
您好 很 高兴 为您服务   唉 你好 我 的 那个 套餐 到期 了 你 看看 有 什么 能 适合 我 的 我 重新 要 不要 改 的
很 高兴 为您服务   呃 呃 我 下周 去 香港 的话 是 在 那个 十二 呃 所有 的 套餐
您好 很 高兴 为您服务   喂 你好 我 问 一下 我 这个 套餐 五十 八块钱 套餐 是 什么样 的 套餐
您好 很 高兴 服务   喂 唉 小姐 你好
您好 很 高兴 为您服务 哦 就是   幺 三 幺
您好 兴 为您服务   唉 有 什么 套餐 是 流量 多一点 的
您好 很 高兴 为您服务   唉 你好 先生 那个 我 是 那个 刚刚 有 客服 人员 帮 我 转过 来 了 就是 因为 早上 有 一个 客服 向 我 推荐 你们 现在 有个 八八 套餐 啊
很 高兴 为您服务   唉 你好 你 这里 宽带 了解 吗 点 的 宽带 不好 什么 意思 啊
您好 很 高兴 为您服务 唉 你 好好 哎 我 想 咨询 一下 哈 哎 因为 我们 单位 的 还是 需要 办 一些 那个 电话卡 电话卡 呢 就是说 呃 我们 打电话 时间 会长 一些 这样 会 比 你 一般 要 办好 一张 所以 说 想 咨询 一下 你们 这方面 的 业务 有没有 比较 优惠 的 呀   哪里 的 卡 上海 的 您 说 上海 卡要 打 哪里 电话
您好 很 高兴 为您服务   你好 我 想 问 一下 我 这个 手机 怎么 开通 那个 什么 通话 现在 还有 还 还是 那 还 还 知道 了
您好 高兴 为您服务   你好 我 有 个 问题 想 咨询 一下 就是 我 想 办 一下 中国移动 的 宽带 你们 这边 有没有
您好 很 高兴 服务   哎 你好 我 想 问 一下 现在 是不是 有 那个 六十元 六 g 的 那个 流量 是 半年 可以 用 的 有些
您好 很 高兴 服务 喂 小姐 你好 我 想 问 呃 不是 电话 账单 账单 吗   啊
您好 很 高兴 为您服务   喂 你好
您好 很 高兴 为您服务   您好 那个 我 想 看 一下 那个 你们 你们 这边 的 一个 移动 的 一个 套餐 宽带 套餐
您好 请 讲   喂
您好 很 高兴 为您服务   刚刚 想 咨询 的 就是 关于 那个 互联网 那个 卡 我 这 有 吗 手机
您好 很 高兴 为您服务   呃 这个 流量 用 完 了 对
这个 您好 很 高兴 服务   你好 我 刚才 订 了 一个 什么 三百 兆 三十块 钱 的 一个 流量 包 这个 因为 我 是因为 这个 月 流量 不够 了 吗 我 想加 了 但是 我 也 不 知道 到底 是 什么 情况 你 把 那条 短信 就是 幺 零零 八 六发 一条 短信 说 我 也 差不多 到 就是 我 下个月 以后 就 那个
您好 请 讲   唉 你好 我 问 一下 现在 有没有 那种 套餐 九十 八块钱 五个 g 的 流量 的
您好 高兴 为您服务   哎 你 唉 你好 我 想 问 一下 就 说 我 这边 这个 因为 现在 这个 流量 已经 超 了 嘛 然后 现在 一毛 一条 用 了 好几个 我 想 问 一下 我们 这边 现在 有 什么 优惠 的 这个 这个 好像 我 什么 号 二十元 什么 二十 g 还是 四 四六 二十元
您好 很 高兴 为您服务   哎 你好 我 想 咨询 一下 我 我 现在 我 现在 是 套餐 是 多少 钱 一个月 呢
您好 很 高兴 为您服务   唉 你好 呃 我 想 咨询 一下 就是说 现在 是不是 有 那个 的 套餐 两斤 不 知道
为您服务   唉 你好 是 这样 我 这个 月 的 流量 我 买 了 一个 十块钱 的 加油 包对 吧 然后 还有 一个 八百 四十 积分 兑换 的 一个 一 百兆 的 流量 是 这样 吧
高兴 服务 呃 帮 我 看 一下 有 什么 流量 给 我 推荐 去 啊   把 这个 月 用 对 吧
您好 很 高兴 为您服务   喂 你好 请问 一下 我 这个 申请 那个 十块 的 一个月 是 是 什么样 的
对 啊 唉 你好 先生 那个 我 想 问 一下 我 现在 你们 现在 不是 出来 一个 什么 一百块 钱 是 五 g 流量 吗   嗯
您好 很 高兴 为您服务   喂 你好 我 想 呃 我 看 幺 零零 八 六发 了 个 信息 说 十块钱 的 什么 一 g 流量 是 早晚 高峰 的 时候 用 的 是 什么 意思 啊 就是 早晚 高峰 流量 呀 那个 是 十块钱 一个 g 的 就 再 早上 是 七点 到 十点
您好 很 高兴 服务   唉 你好
您好 很 高兴 为您服务   按照 我 想 就是 那个 到 泰国 的 那 有没有 什么 就是 那个 wifi 的 什么 包 啊 嗯 嗯
啊 您好 很 高兴 为您服务 唉   小姐 你好
为您服务   噢 你好 我 想 问 一下 有 一个 什么 交通卡 是 移动 交通 海 那个 业务 吗 我 当时 叫 我 去 换卡 的 然后 其他 话 的 时候 现在 发就 每个 月 要 收 我 三块 钱 的 那个 什么 月租费 啊
您好 很 高兴 为您服务   唉 小姐 我 想 问 一下 就是 呃 我 我 套餐 里面 有 一个 本地 的 三 g 视频 流量 这个 是 什么 意思 啊
您好 很 高兴 为您服务 你好 那个 我 想 问 一下 以前 我 开通 那个 功能 啊 就是说 我本机 或者说 那个 没有 信号 的 时候 啊 还 会发 一个 短消息 过来 有 打过 电话 的   来电 提醒 对 没有 啊 这个 功能 我 这个 开通 了 没有 开通 了
为您服务   唉 你好
您好 很 高兴 为您服务 那 没有 比如 我 现在 就要 要 我 那个 以前 是 五十八 元 套餐 每月 返 二十 的 到期 了 现在 啊 我 嗯 现在 就要 改 一个 八十八 元 套餐 签约 一年 的 这个 什么 茜 呢   我 帮 您 现在 每个 月 返还 您 十三块 钱 您 手机 密码 知道 吗
您好 很 高兴 为您服务 你好 我 想 问 一下 嗯 那个 那个 流量 自选 套餐   嗯 嗯 车票 怎么 办理
您好 很 高兴 服务 哎 你好 我 想 问 一下 就是 嗯 我 不是 在 北邮 去 吗 要 用 那个 叫 什么 你们 的 那个   流量 包吧
您好 很 高兴 为您服务   哎 你好 我 想 请问 一下 移动 有个 四 g 上网 套餐 我 五十八 档 里面 包含 什么 东西 呢
您好 兴 为您服务 您好   喂 你好 我 在 掌上 营业厅 看到 你 现在 有个 小模 卡 是 吧
您好 很 高兴 为您服务   哎 我 也 我 这里 有装 宽带 我 怎么 算 的
您好 很 高兴 为您服务   唉 喂 你好 刚才 我 打 了 电话 换个 套餐 嘛 是 吧
哦   唉
您好 很 高兴 服务   哎 你好 我 想 问 一下 我 现在 这个 数据 套餐 里面 就行 的
对 吧 您好 很 高兴 为您服务   嗯 嗯 你好 我 问 一下 嗯 有没有 什么 语音 包 优惠 一点 的
什么 在 什么 地方 没用 差不多 嘛 他 才 才能 时间差 的 开机 要 别的 知道 吧 的话 都 是 业务 一 喂   你好 请 讲
很 高兴 为您服务   唉 你好 不好意思 啊 我 前面 打 过 电话 来 的 现在 还是 就是 我 我 老公 那个 手机 他 不是 说 开通 了 那个 就是 你们 那个 你们 我 想 咨询 一下 你们 那个 七天 一百六十 八块钱 的 是 无线 的 就是 全天 都 可以 用 的 把 这 流量
您好 很 高兴 为您服务   哎 我 想 问 一下 你们 现在 这个 宽带 业务 是 什么样 的 我 现在 之前 我 收到 短信 说 推荐 这种 宽带 是 吧
高兴 为您服务   唉 喂 唉 我 那个 想 问 一下 就是 好像 我 我 我 我 这个 手机 以前 到 外地 去 我会 开通 一个 全国 漫游 包 现在 我 看 了 一下 那个 你们 那个 手机 客户端 的 那个 我 那个 是 营业厅 吗 好像 这个 漫游 包 现在 取消 了 对 吧
您好 很 高兴 为您服务   你好 我 想 问 一下 现在 有 什么 那个
为您服务   你好
您好 很 高兴 为您服务   唉 先生 你好 你 给 我 介绍 一下 我 现在 套餐 吗
您好 很 高兴 为您服务   唉 喂 你好 我 想 问 一下 前面 有 一个 幺 零零 八六 的 客服 给 我 打电话 说 我 这个 什么 就 我 现在 是 一百一十 八 的 一个 套餐 嘛 它 是 两 g 的 流量 他 跟 我 说 他 要 付过 道 什么 三 g 的 流量 对用 花钱 就 直接 扣 了
什么   您好 很 高兴 为您服务
您好 很 高兴 为您服务   唉 你好 我 今天 收到 一条 幺 零零 八六 给我发 说 现在 那个 流量 是 升级 是 吧
您好 很 高兴 为您服务 喂 你 好像 我 好 的 跟 我 说 一下 我 现在   唉 先生 你 说 我 再 跟 您 说
为您服务   喂 你好 先生 噢 那个 二十四块 那个 流量 那个 那个 活动 是 什么 情况 呀 二十四块 钱 五个 月 的 是 吧 三十 的 每个 月
您好 很 高兴 为您服务   唉 你好
您好 很 高兴 服务 唉 你好 我 刚刚 接到 一个零 二 幺 幺 零零 八六 的 电话 打 过来 我 想 问 一下 是 正规 的 吗   正规 的
您好 很 高兴 为您服务   喂 你好 我 想 咨询 一下 我 现在 这个 卡 的 我 现在 这个 卡 的 就 拨打 电话 这个 卡 的 这个 套餐 具体 是 一个 怎样 的 套餐
您好 很 高兴 为您服务 喂 你好 就是 我 问 一下 我 这个 卡 的话 打电话 是 多少 钱 一分钟 呀   您 是 十八块 钱 的 飞享 套餐 打电话 是 一毛 九 一分钟 的 有 一 百兆 流量 全国 接听 免费
很 高兴 为您服务   喂 你好
您好 很 高兴 为您服务   那要 转 这个 宽带 服务
您好 很 高兴 为您服务   啊 喂 你好 唉 唉 我 想 问 一下 我 现在 因为 我刚 收到 一个 短信 吗 就是 幺 零零 八 六发 过来 了 说 我 现在 办 的 套餐 是 三十八 我 记得 我 以前 套餐 十八 呀 你 现在 能帮 我查 一下 吗 我 现在 之前 的 套餐 是 是 是 什么样 的 吗
您好 很 高兴 服务   嗯 喂 你好
您好 很 高兴 服务   唉 你好 唉 我 请 咨询 一下 就是 早晚 呃 这个 高峰 那个 流量 包 嗯 嗯
为您服务   是 这样 他 幺 零零 八六 给我发 个 短信 也 是 建议 我 那个 那个 换 一个 手机 套餐 他 这个 语音 的 华 十八块 的 五十元 的 那个 那个 漫游 的 那个 流量 你 能 不能 给 我 介绍 一下 这个
您好 很 高兴 为您服务   喂 你好 唉 是 这样 的 我 我 就是 我 现在 流量 不 我 我 现在 的 流量 每个 月 的 流量 不够 用 然后 我要 升级 一下 就是 增加 流量 的 我 现在 这个 什么 可以 选择 就 在 不 改变 我 现有 的 那个 就是 其他 的 东西 的 时候 问 一下
您好 请 讲   喂 你好
哦 担心 呃 喂 你好 我 我 想 问 一下 就是 这个 呃 宋海 掌上 营业厅 的 那个 六位数 手机 密码 是 什么 东西 啊   啊 这个 叫 是 哪个 手机号码 呀 嗯 嗯
兴 为您服务   唉 你好 请问 一下 这个 我 就 想 问 比如说 我 这个 手机号 从 流量 比较 多 的话 应该 办 的 套餐
很 高兴 为您服务   哎 你好 我 想 我 想 问 一下 我 这个 那 你们 是 是 有 那个 跟 别人 日日 就 像 咱们 有 那种 套餐
您好 很 高兴 为您服务   唉 你好 我 问 一下 就是 上个月 的 那个 发票 什么 时候 能 那个 发给 我 就是 那个 发票
您好 很 高兴 为您服务   唉 你好 就是 我 上 个 礼拜 有 是 申请 过办 那个 宽带 业务 后来 你们 幺 零零 八六 打电话 给 我 的 说 到时候 安装 啊 就 我 想 问 一下 现在 是 什么 状况 就是 一直 没 消息
您好 很 高兴 为您服务   喂 你好 我 收到 一个 短信 说 我 的 那个 流量 可以 增加
您好 很 高兴 服务   唉 你好
您好 很 高兴 为您服务 好 扣掉   喂 你好
您好 很 高兴 服务   呃 我 想 咨询 一下 就是 有 一百零八 块钱 的 套餐 吗
您好 很 高兴 为您服务   喂 哎 移动 有没有 什么 电话 这 这 这个 这个 宽带 啊
您好 很 高兴 为您服务   呃 你 你好 我 我 那个 看到 我 在 营业厅 看到 有 一款 就是说 呃 早上 七点 到 晚上 到 四点 下午 下午 几点 到 几点 的 那个 就是说 和 那个
您好 很 高兴 为您服务   喂 你好
您好 兴 为您服务 喂 你好 请 说   哎 你好 我 想 问 一下 这个 移动 就是 有个 任 我享 的 流量 套餐 包 吗 是 六十元 六 g 吗 然后 半年 包 的 这个
服务   唉 你好 小姐 一下
您好 很 高兴 为您服务   喂 你好 我 想 问 一下 我 这 跟 你 说 说 对 呀 个 包 我 想 问 咨询 一下 这个 怎么 什么 情况
您好 很 高兴 服务   唉 你好 我 问 一下 我 想 帮 我查 一下 我 这个 套餐 现在 什么 套餐
您 服务   唉 你好 我 这个 流量 不够 用 的
您好 很 高兴 为您服务   你好 我 我 想 问 一下 我 现在 我 这个 号码 额 呃 是 什么 套餐 呢 是因为 只有 十八块 钱 的 一百 分钟 通话 然后 两个 g 的 流量
您好 很 高兴 为您服务   唉 你好
您好 很 高兴 服务   哎 你好 我 想 问 一下 申请 哪 一个 套餐 那个 就是 流量 套餐 划算 一点 三十八 的 还是 五十八 的 那个 送 多少 分钟 打 打电话 的
您好 兴 为您服务   哎 你好 我 想 问 一下 我 这个 套餐 不 属于 飞享 或者 是 嗯 或者 姓名 是 说
您好 很 高兴 为您服务   唉 你好 我 这个 月 五十 八块钱 月租 的 是 全球通 的 吧
国   哎 你好 我 想 请问 一下 你 呃 现在 那个 中国
为您服务   你好 我 就是 要 去 巴厘岛 旅游 开通 那个 国际漫游 哪 一种 比较 好 一点 嗯 嗯
呃 您好 很 高兴 为您服务   唉 你好 那个 我 有 个 问题 咨询 一下 噢 就是 我们 这面 是 做 相关 的 一些 互联网 的 一些 应用 嘛 可能 有大 数据 的 需求 我 不 知道 移动 这 上面 有没有 相关 的 一些 到 数据 的 一些 业务
您好 很 高兴 为您服务   唉 小弟弟 我 问 一下 嗯 那天 我 手机 上来 了 个 信息 他 说 现在 有 一个 六 十八块 的 那个 套餐 是 吗 有 吗
您好 很 高兴 为您服务   唉 先生 你好 就是说 我 想 问问看 就是说 呃 在 日本 换 那个 四 g 流量 费 计算
您好 很 高兴 为您服务   唉 你好
您好 很 高兴 为您服务   喂 你好 我 想 请问 一下 现在 我 这本 机号码 呃 这样 的 业务 里面 然后 有 一个 短号 短信 呃 个人 这个 这个 什么 业务 啊 也
您好 很 高兴 服务 您好 很 高兴 为您服务 您好 很 高兴 为您服务   喂 你好 等 一下 我 想 我 想 咨询 一下 就是 我们 家 现在 网络 不是 停掉 了 嘛 是 吧 然后 就是 再 加 手机 上网 不是 要 产生 流量 吗 感觉 费用 很大 就是说 想 申请 一下 哪 一种 就是 套餐 流量 划算 一点 的
您好 兴 为您服务   哎 你好 我 想 问 一下 我 收到 一个 短信 什么 上海 移动 呃 什么 欢迎 你 参加 怎么 有 一个 叫 有 有 二 一 为什么 那个
您好 高兴 为您服务   你好 我 想 了解 宽带 业务 然后 你们 的 转接 转接 了 两次 全都 掉 了
很 高兴 为您服务   唉 你好 就是说 我 这个 你们 这个 手机 那个 流量 还 可以 加 什么 流量 吗
您好 兴 为您服务   你好 我 那个 你 给 我 找 一下 那个 国际 国际 那个 漫游 朱国寿
您好 兴 您 服务 您好   哎 你好 我 想 问 一下 我 现在 这个 套餐 是 怎么 样子
您好 很 高兴 为您服务   你好 我 我 想 叠加 流量 现在 那个 最 优惠 的 什么 说 什么 流量 谢谢 啊
您好 很 高兴 为您服务   喂
您好 兴 为您服务   喂 你好 啊 我 想 请问 一下 你 现在 就是 现在 在 中国移动 有 什么 是 最 优惠 的 就是 那个 流量 最多 的 套餐 吗
呃   您好 兴 为您服务 您好
您好 很 高兴 为您服务   唉 喂 你好 我 想 咨询 一下 就是 你们 这边 有 一个 什么 职业 短号 互拨
您好 很 高兴 为您服务   唉 你好 我 就 问 一下 我 现在 开始 八块钱 套餐 里面 包括 什么
您好 很 高兴 为您服务   唉 你好 我 想 问 一下 现在 我 这个 手机 的 那个 是 八块钱 每个 月 包对 吧 呃 我 想要 办 一个 套餐 有 流量 的 因为 我 有 微信 是 要 用 我 出门 的 我 想 用 现在 有 什么 套餐 办 起来 比较 划算 一点 的
您好 很 高兴 为您服务 你好   你 你 给 我 开通 一个 幺 三四 七 二五
您好 很 高兴 为您服务   喂 你好 唉 我 想 那个 改个 套餐
您好 很 高兴 为您服务   唉 你好 我 想 咨询 一下 那个 移动 宽带 的 事情
您好 很 高兴 服务   哎 我 想 帮 我 看看 那个 啥 加 流量 怎么 加 的
您好 很 高兴 为您服务   唉 我 想 问问 像 你们 现在 那个 按 那个 叫做 流量 有 什么 套 有 什么 有 什么 套餐 吗 先生
很 高兴 为您服务 那 就是 一百 返好 就是 看看 中 呃 您好 这边 听 不太清 您 说 什么 麻烦 您 调整 一下 好 吗 付 宽带 的 活动 宽带 是 吧 移动 宽带 对 吗   不 客气
您好 很 高兴 为您服务 我 请问 一下 你们 这 地方 它 上面 也 没有 什么 最 实惠 的   呃 现在 套餐 的话 您 需要 什么 类型 的 就 说
高兴 为您服务   喂 你好 帮 我 更改 一下 套餐 吗
您好 很 高兴 为您服务   噢 是 这样 的 呃 刚才 我 问到 第二个 问题 的 时候 他 说 那个 你们 集团 客服 的
您好 很 高兴 为您服务   喂
很 高兴 为您服务   哎 你好 我 想 问 一下 我们 打 国际 长途 有没有 那个 ip 号 啊
很 高兴 为您服务   喂 您好 我 想 问 一下 就是 我 这个 手机号 的话 呃 我 有 我 有 每个 月 五百 分钟 好像 因为 不够 用 我 想
您好 兴 您 服务 您好   噢 呃 我 想 问 一下 就是 我 这个 套餐 你们 移动 是不是 有 推出 那个 什么 无限 流量 套餐 啊
您好 很 高兴 五   你好 我 想 请问 一下 就是 如果 手机 在 美国 开通 了 那个 流 呃 三天 的 流量 对 吧
您好 很 高兴 为您服务   哎 你好 我 想 问 一下 就是说 现在 有个 套餐 就是 七十块 钱 六个 g 啊 噢 就是 有个 老 用户 的
要 身份证 的话   唉 你好 我 就是说 我 这个 是 套餐 三百 分钟 通话 一个 g 的 流量 是 吧
您好 很 高兴 为您服务   唉 先生 你好 你 帮 我 下个月 改 一个 就是 两百 二十分钟 通话 在 一 百兆 的 流量 这个 套 自选 套餐
您好 很 高兴 为您服务   你好 我 想 问 一下 我 这个 流量 没 了 还 没 几天 的 你们 这里 有没有 好 的 怎么 好 的 有 是 吧
呃 您好 很 高兴 为您服务   喂 你好 我 想 问 一下 有没有 什么 移动 有 什么 套餐 就 可以 绑定 那个
您好 很 高兴 为您服务   我 想 问 一下 有没有 什么 优 有没有 什么 优惠 的 上网 套餐
您好 很 高兴 为您服务   唉 你好 先生 六块 了 喂 你好 有个 事情 我 问 一下 我 这个 手机 的 那个 本地 流量 是 怎么回事 啊
您好 兴 您 服务 您好   唉 你好 唉 我 请问 一下 就是 我 这边 有 看到 什么 预付 就是说 就是 四 g 飞享 套餐 五十八 元 的 这个 这个 是 什么 预定 这个 是 什么 套餐 可以 更改 吗
您好 很 高兴 为您服务   喂 你好 我 想 问 一下 我 这个 什么 套餐
高兴 为您服务   啊 我 我 想 问 一下 那个 我 没 老 老人 办 那个 套餐 有 什么 套餐
您好 很 高兴 为您服务   你好 我 想 生效 我 这个 月 发 套餐 现在 收到 短信 说 流量 已经 用 完 了 我 记得 好像 应该 不是 两家
您好 很 高兴 为您服务   喂 你好 唉 我 想 我 想 问 一下 啊 就是 我 那个 免费 的 那个 宽带 呀 就是 马上 就要 到期 了 那 稍后 有 咨询 过 你们 移动 呃 他 说 先 打 一个 那个 九六 八七 七 对 吧 然后 再 打 把 那个 什么 余额 拿到 那个 营业厅 去 是 这个 意思 吧
您好 很 高兴 为您服务 喂 查询 情况   我 想 问 那个 信息 那 我 就 那个 中国移动 互联网 支付宝 上面 充 的 那个 流量
对 啊 我 觉得 他   您好 很 高兴 为您服务
您好 很 高兴 我 为 您 转接   你好 我 咨询 一下
您好 很 高兴 为您服务 您好   喂 你好
讲 一百 零下 月 很 高兴 为您服务   噢 你们 那个 这个 搞 的 流量 套餐 呢 有 多少 钱 这个 月 都 打 就是
您好 很 高兴 为您服务   我 想 就是 我 今天 早上 收到 一个 短信 说 那个 我 已经 免费 升级 什么 高清 通话 这是 干嘛 的
您好 很 高兴 为您服务   哎 你好 我 想 问 一下 就是 现在 那个 移动 那个 五十元 套餐 嗯 上网 套餐 升级 了 是 吧 噢 我 帮 您 看 一下
很 高兴 为您服务 你好 不是 我 想 咨询 一下 啊 就是说 我 嗯 今天 是 二十 二十六 然后 没 几天 了 然后 就 下个月 还有 一个月 就是说 我 这个 期间 一直 在 上海 然后 就 出国 了 就是 想 问问 买 哪   哪个
您好 很 高兴 为您服务   喂 你好 哎 我 想 一下 那个 加 这个 流量 好 吧 那个 流量 怎么 加
您好 很 高兴 为您服务   唉 喂 你好
您好 请 讲   唉 喂 你好 那个 噢 就是 你 能 不能 给 我 那个 就是 你们 那个 五八 套餐 是 是 现在 都 是 那个 什么 多少 分钟 话费 啊
您好 很 高兴 服务   你好 我 想 下载 一点 流量 月底 月底 还有 几天 了
很 高兴 为您服务   不是 五个 呢
您好 很 高兴 为您服务 哎 你好 我 想 咨询 一下 就是 家庭 那个 就是 办理 网络   嗯 宽带 是 吗
您好 很 高兴 为您服务   哎 你好 我 想 问 一下 我 这个 手机 的 套餐 情况 是 什么样 的 套餐 我 忘 了
