一个您好请问您稍后宽带办理还是咨询是是办理我做的是幺八八的套餐原来有送宽带的是吗哦 您要办理的那个地址哪里报一下 请问好好静安区金山路 十七号省军区第六感觉吗稍等一下七 
您好很高兴为您服务 呃我请问一下现在那个流量套餐有什么套餐吗 流量套餐很多种的那您是这个月加流量的意思是吧 嗯我流量没有那么 
为您服务 您好我想咨询一下有没有那种就是话费多一点流量多一点那种套餐我看那个我网上查那个有什么啊补啊这个现在没有了吗 阿波罗是什么呀没听懂这个套餐名字 没有的 
您好很高兴为您服务喂你好就是这个移动的卡现在不是可以办那种无限流量的吗那个是怎么办的就转套餐的吗不是手机卡呀您说手机流量吗流量部分呢对那个我有个两百三十八套餐的里面有五百分钟通话流量不限量的 有多少分钟通话 五百 五百分钟通话多少多少两百七两百两百块三十八 
很高兴您好很高兴为您服务 啊我要现在有什么套餐办起来啊 您这个号码不是我们上海的我帮您转回您归属地咨询一下您稍等不要挂您稍等噢可以啊 
高兴为您服务 不是交我想问一下全无手机上到河南地区是不是返给我点了一个就是什么时间用的 现在有的还是有长途的您因为您这个是十六块钱畅听卡如果您要那种没有漫游长途要改套餐的现在我们套餐最低呢是十八块钱 一百不是不是不是那种不是网上登录端移动 
您好很高兴为您服务 唉你好一个月就是六十块钱的那个流量可以用是多少是六g吗 对六十元六个g的一百八十天以上 我呃我这个是不符合这个条件吗 
您好很高兴为您服务 先生你好我想问一下就是我这个手机嗯打一个外地手机我老家的手机就打了一个号码呃 想一下然后就说你所拨打的电话 在通话中一直是这样生效 
好很高兴服务 喂你好我现在套餐是多少钱然后里面包含多少东西 现在套餐一百五十八块一个月呃然后里面是五百一十分钟的话两个g的流量 帮我改过了对吧 
您好很高兴为您服务 哎你好我想我想问一下现在有一个推出一个新的全国什么流量包嗯十二个g的六十块钱 噢那您这个五十八的四g飞享套餐只能办六十块六个g的十二个g的您办不了的 那么什么时候可以办 
您好很很高兴为您服务 你好你们就之前给我推荐的短信推荐过呃国际漫游三块钱还是三十元封顶的是什么需要办需要说什么吗如果办理 那这个您只要开了国际漫游就行了如果这个国家有这个标准的话不需要开通这种自动一天一天这种送会生效的唉对 好的嗯 
为您服务 哎你好我想问一下就是我二十八号如果出国的话有没有短期的呃手机漫游的套餐嗯有的国际漫游 最短三十天 也有长期有效的都有呃短信好了就算一天的那请问到哪个国家使用麻烦一下对吧 
高兴为您服务 喂你好呃那个帮我呃帮我看看加油包 就想问一下二幺幺您现在用还是只用到这个月底呢 当月的 
您好很高兴为您服务 你好我问一下那个来电显示那个费用是什么意思啊 来电显示就是您的手机上面的话那个可以看到别人的号码打进来然后的话您再打别人号码的时候别人也可以看到你的号码 这个这个就是来电显示啊 
您好兴为您服务 唉你好那个我这个流量没有了我想弄一个那个之前办那我那个叫什么呢 之前那个包按天折算的一个月只能开一次对您再开的话这种开不了了您现在目前在上海用还是在外地用啊 外地 
您好很高兴为您服务 喂你好就是现在这个上海就是本地流量费不要用了比较便宜哪一种啊 呃您稍微呃喂本机号码办理对吗本机 本地或者河南号能办吗 
您好很高兴为您服务 啊你好我想问一下就是那个是不是有那个什么业务没流量分享包吗恩 您说的是哪个号码本机吗 呃不是本机 
您好兴为您服务 喂 您好有什么可以帮您 唉你好我想问一下咱这边是这个流量一个月都有哪些套餐恩 
套餐稍您好很高兴为您服务什么 唉先生是这样的啊我想问一下因为我用的号码是有三个是上海的号码这这边 啊 有三十上海的号码有没有什么套餐是家庭套餐嘛就是一个有流量多一点的话费提供想多一点的那种号码 
您好很高兴为您服务 喂你好我想麻烦问一下你这个你们这边那个套餐有没有钱一点的 有的 呃 
您好 您好很高兴为您服务 唉你好因为我这个月的那个套餐外的流量用的挺多的我想咨询一下有没有那种购买就一次性买多少加油包可以把这个流量给我 其他不行啊加油包只能用后面的前面超过的是不能追溯的而且而且您超了九百多兆的加油包差不多五十块一个g啊其实也就差十块钱吗对 
您好很高兴为您服务 你好我想问一下你们移动宽带是什么号哦哦 宽带是吗 对我想问一下这个意思吧因为我再考虑这个 
您好很高兴为您服务 哎你好我想问一下这个嗯境外那个那个流量是怎么有什么业务啊 请问您是到哪哪里漫游啊 呃日本 
您好很高兴为您服务 唉你好我的那个套餐到期了你看看有什么能适合我的我重新要不要改的 套餐没有到期只不过有些送话费的活动到期了就是我不建议您再办目前的活动需要把您套餐改掉的你要改吧 来电反映 
很高兴为您服务 呃呃我下周去香港的话是在那个十二呃所有的套餐 去香港的话帮您开国际漫游然后那个流量费和漫游一些套餐呢 什么什么套餐 
您好很高兴为您服务 喂你好我问一下我这个套餐五十八块钱套餐是什么样的套餐 五十八块钱您现在用的套餐我看一下您是一个飞享套餐一百分钟通话五百兆流量的他是打电话一毛九一分钟全国接听免费意思 呃如果我要换个六十八的套餐是这样的 
您好很高兴服务 喂唉小姐你好 您好请讲嗯嗯 哦我现在我这个嗯嗯就是我这个套餐有有什么优惠吗我现在我那个套餐这样 
您好很高兴为您服务哦就是 幺三幺 什么东西呃什么呃流量套餐想套餐什么意思流量套餐它是 做充一百块钱 
您好兴为您服务 唉有什么套餐是流量多一点的 流量多的话嗯您大概需要多少每个月一共 好像有有一种是无限量的是吧什么套餐 
您好很高兴为您服务 唉你好先生那个我是那个刚刚有客服人员帮我转过来了就是因为早上有一个客服向我推荐你们现在有个八八套餐啊 嗯两个g流量加五十分钟通话每个月返十三对吧 啊对然后他两个g流量是那个全国通用流量是吗 
很高兴为您服务 唉你好你这里宽带了解吗点的宽带不好什么意思啊 呃我帮您转到我们宽带热线请不要挂机不要挂几个问题不客气我将您电话转接专席处理请稍等 
您好很高兴为您服务唉你好好哎我想咨询一下哈哎因为我们单位的还是需要办一些那个电话卡电话卡呢就是说呃我们打电话时间会长一些这样会比你一般要办好一张所以说想咨询一下你们这方面的业务有没有比较优惠的呀 哪里的卡上海的您说上海卡要打哪里电话 呃基本上是打本地的上海本地 现在都是全球通套餐它不分的如果您要通话时间长一点的九十八块钱五百分钟通话一百兆流量的 
您好很高兴为您服务 你好我想问一下我这个手机怎么开通那个什么通话现在还有还还是那还还知道了 你说什么通话呀 就是 
您好高兴为您服务 你好我有个问题想咨询一下就是我想办一下中国移动的宽带你们这边有没有 宽带业务有的我们有个专席我帮您转过去咨询一下宽带人员好吧好的谢谢啊不客气为了更好解决问题我将电话转接专席处理请稍等 
您好很高兴服务 哎你好我想问一下现在是不是有那个六十元六g的那个流量是半年可以用的有些 但现在目前下线了目前没有 目前没有 
您好很高兴服务喂小姐你好我想问呃不是电话账单账单吗 啊 把那个电话费那你们我想问一下就是公司报销你们有这个发票吗 对有的可以帮您开机电子发票推送到您幺三九邮箱里面一下再打印出来是可以报销用的 
您好很高兴为您服务 喂你好 嗯我 下午的时候再问微信上面嘛嗯那个移动就是上海的移动官网吗他说我今天和明天可以办理了什么四g套餐啊什么新套餐还是怎么 
您好很高兴为您服务 您好那个我想看一下那个你们你们这边的一个移动的一个套餐宽带套餐 宽带呃是什么问题请讲 噢不是我想新办一个 
您好请讲 喂 唉你好 呃我想问一下现在有什么新的套餐推荐一下好了啊 
您好很高兴为您服务 刚刚想咨询的就是关于那个互联网那个卡我这有吗手机 呃您说的是什么是那种上网卡吗 是的类型上网卡那种就全球物流网的那个款 
您好很高兴为您服务 呃这个流量用完了对 嗯流量用完了您这边的话要加流量包是吗 他不是开通多少兆的流量吗 
这个您好很高兴服务 你好我刚才订了一个什么三百兆三十块钱的一个流量包这个因为我是因为这个月流量不够了吗我想加了但是我也不知道到底是什么情况你把那条短信就是幺零零八六发一条短信说我也差不多到就是我下个月以后就那个 也就是说您额外加了一个二十块的流量包一直有效的那当月是扣您七块九毛二给您一百一十八点三六兆流量下个月开始二十块三百兆那这个流量包下个月要不要退掉 噢就是上呃这个月那我就花钱购买了一百多兆然后才会有那个二十块钱三百的三百兆是吧就每个月都会有这样的是吧 
您好请讲 唉你好我问一下现在有没有那种套餐九十八块钱五个g的流量的 九十八块钱五个g流量您稍等我帮您查一下 噢好的 
您好高兴为您服务 哎你唉你好我想问一下就说我这边这个因为现在这个流量已经超了嘛然后现在一毛一条用了好几个我想问一下我们这边现在有什么优惠的这个这个好像我什么号二十元什么二十g还是四四六二十元 现目前的话这个套餐对应的是二十块钱两个g的 两个g是一个g国内通用流量我现在在外地出差这个我一个g的国内流量早就用完了现在本地流量用不到这个这个有没有加过加那个通用流量的呀 
您好很高兴为您服务 哎你好我想咨询一下我我现在我现在是套餐是多少钱一个月呢 您目前套餐的话是一个飞享套餐八十八一块钱一个月的 噢好我这个套餐现在可以改吗 
您好很高兴为您服务 唉你好呃我想咨询一下就是说现在是不是有那个的套餐两斤不知道 有的女士但是的话这样的话最低也要五十八块钱一个月然后的话没有通话分钟数打电话打一个算一个一毛九一分钟然后的话流量是两个g的全国通用流量再送两个g的全国通用流量送到一八年的六月份但是每个月用不完是要清零的 噢那我可以干嘛 
为您服务 唉你好是这样我这个月的流量我买了一个十块钱的加油包对吧然后还有一个八百四十积分兑换的一个一百兆的流量是这样吧 您稍等我看一下对有的 兑换那我现在他怎么说我都用光了我记得还有一百吗身份证 
高兴服务呃帮我看一下有什么流量给我推荐去啊 把这个月用对吧 噢 本月用是吗啊十元有一个二十加二十块钱加一点五g流量月底清零吧就可以吗 
您好很高兴为您服务 喂你好请问一下我这个申请那个十块的一个月是是什么样的 那个是公司的账户优惠套餐这个现在您不用付费的 不是不用付费的吗 
对啊唉你好先生那个我想问一下我现在你们现在不是出来一个什么一百块钱是五g流量吗 嗯 什么新组合为什么办不了它说什么流量套餐包什么我订购了这东西因为一个 没有一个任我翻的流量包就五十块钱就叠加包这个包要退掉的 
您好很高兴为您服务 喂你好我想呃我看幺零零八六发了个信息说十块钱的什么一g流量是早晚高峰的时候用的是什么意思啊就是早晚高峰流量呀那个是十块钱一个g的就再早上是七点到十点 然后下午是五点到八点这样 那我现在身份证的申请可以办吗 
您好很高兴服务 唉你好 您好 一个流量至尊包的一个业务人员嗯嗯那么我想问一下这个流量至尊包 
您好很高兴为您服务 按照我想就是那个到泰国的那有没有什么就是那个wifi的什么包啊嗯嗯 泰国的话流量方面对吧 呃 
啊您好很高兴为您服务唉 小姐你好 没有什么 嗯嗯您查一下我幺三七零幺九九四二四现在因为呃我要查一下她现在我上次套餐已经用完了买了那个线据流量的包括什么 
为您服务 噢你好我想问一下有一个什么交通卡是移动交通海那个业务吗我当时叫我去换卡的然后其他话的时候现在发就每个月要收我三块钱的那个什么月租费啊 这使用费对每个月三块钱这个功能费要收的 但是他当时没有跟我说 
您好很高兴为您服务 唉小姐我想问一下就是呃我我套餐里面有一个本地的三g视频流量这个是什么意思啊 注意下个软件这个软件叫咪咕视频咪咕视频进去看视频可以抵扣的就是上海本地流量 什么意思我怎么怎么怎么退啊 
您好很高兴为您服务你好那个我想问一下以前我开通那个功能啊就是说我本机或者说那个没有信号的时候啊还会发一个短消息过来有打过电话的 来电提醒对没有啊这个功能我这个开通了没有开通了 已经有了已经有了那为什么有的坐飞机像坐飞机之后没有收到任何短信里面说打过电话打不出来 是不是太久啦发给您它时间有他什么时候给您打的因为您是如果出去的话 
为您服务 唉你好 请说 我问一下我这个上个月我是八十八元的套餐我想那个八十八元的套餐不够用了我又想用了那个九十八元的这个九十八元那像我们那个公司的话呢转换什么都有包含 
您好很高兴为您服务那没有比如我现在就要要我那个以前是五十八元套餐每月返二十的到期了现在啊我嗯现在就要改一个八十八元套餐签约一年的这个什么茜呢 我帮您现在每个月返还您十三块钱您手机密码知道吗 行手机密码我的不知道了 那您名字身份证报一下 
您好很高兴为您服务你好我想问一下嗯那个那个流量自选套餐 嗯嗯车票怎么办理 噢 流量什么套餐 
您好很高兴服务哎你好我想问一下就是嗯我不是在北邮去吗要用那个叫什么你们的那个 流量包吧 嗯 现在是哪个国家 
您好很高兴为您服务 哎你好我想请问一下移动有个四g上网套餐我五十八档里面包含什么东西呢 五十八上网套餐五十八那么呃四g飞享套餐要么是一百分钟通话加五百兆流量打电话把你 这个网套餐五十八档的 
您好兴为您服务您好 喂你好我在掌上营业厅看到你现在有个小模卡是吧 恩对 那个小模卡是需要重新去办一张卡是吧 
您好很高兴为您服务 哎我也我这里有装宽带我怎么算的 装宽带您什么地方装呢 我是家里啊 
您好很高兴为您服务 唉喂你好刚才我打了电话换个套餐嘛是吧 嗯我看一下啊您现在套餐呃对改到了下个月就改成了四g自选套餐选择是那个三百分钟和两g流量的 唉我问一下那个我刚才没有问忘掉了那个两个那个流量是不是 
哦 唉 行呃那个我手机是不是一个那个彩铃服务什么服务彩铃 二零对的有个五块钱的彩铃记录 
您好很高兴服务 哎你好我想问一下我现在这个数据套餐里面就行的 套餐是全球通套餐啊自选套餐呢 呃是多少的现在 
对吧您好很高兴为您服务 嗯嗯你好我问一下嗯有没有什么语音包优惠一点的 语音包那你要打几分钟呢 越多越好吧 
什么在什么地方没用差不多嘛他才才能时间差的开机要别的知道吧的话都是业务一喂 你好请讲 唉唉你好那个我想咨询一下那个八十八的那个月租套餐你给我说一下多少g的流量 八十八块钱 
很高兴为您服务 唉你好不好意思啊我前面打过电话来的现在还是就是我我老公那个手机他不是说开通了那个就是你们那个你们我想咨询一下你们那个七天一百六十八块钱的是无线的就是全天都可以用的把这流量 对可以 应该是二十四小时都可以用的对吧 
您好很高兴为您服务 哎我想问一下你们现在这个宽带业务是什么样的我现在之前我收到短信说推荐这种宽带是吧 噢对宽带我们就是承诺消费送宽带活动对吧短信 对对对 
高兴为您服务 唉喂唉我那个想问一下就是好像我我我我这个手机以前到外地去我会开通一个全国漫游包现在我看了一下那个你们那个手机客户端的那个我那个是营业厅吗好像这个漫游包现在取消了对吧 噢对因为这个漫游包已经停止办理的先生 是什么时候取消的我上次还办过来好像二月份来办过一次 
您好很高兴为您服务 你好我想问一下现在有什么那个 换那个流量的新的套餐有没有没有显示老的呀十块钱一百兆二十块三百兆三十块五百兆都有的 二十块是多少兆 
为您服务 你好 您好请说 麻烦你给我把我这个说的那个卡好 
您好很高兴为您服务 唉先生你好你给我介绍一下我现在套餐吗 嗯嗯您说 我现在我现在就是说这个手机的套餐是说什么 
您好很高兴为您服务 唉喂你好我想问一下前面有一个幺零零八六的客服给我打电话说我这个什么就我现在是一百一十八的一个套餐嘛它是两g的流量他跟我说他要付过道什么三g的流量对用花钱就直接扣了 对是的 那这什么意思啊 
什么 您好很高兴为您服务 喂你好那个我想咨询一下现在手机四g的就是流量不够用啊你们也没有那个套餐是流量多一点通话好了 您可以选一个五十块的月租流量两个g打电话两毛一分钟 
您好很高兴为您服务 唉你好我今天收到一条幺零零八六给我发说现在那个流量是升级是吧 嗯对的像您现在是呃七十元两g吗然后另外送本地流量夜间流量下个月噢您把您确实没有的就反正就您现在就是两g的全国流量现在升级一下套餐资费不变可以有三个g全国流量另外再送您三个g全国流量送到明年六月底 噢那你帮我开通的我想这些是不是真的因为现在收到短信 
您好很高兴为您服务喂你好像我好的跟我说一下我现在 唉先生你说我再跟您说 你说我现在我他就说我上个月能提升唉对的您想要换的话需要个月是一百块钱三个 你从这个月的一百块钱三个g换成一百块钱五个g的全国通用流量 
为您服务 喂你好先生噢那个二十四块那个流量那个那个活动是什么情况呀二十四块钱五个月的是吧三十的每个月 噢那是一个任我看的一个视频流量包抵扣券 免费的吗我领了一百二十块钱免费的吗 
您好很高兴为您服务 唉你好 你好 呃就是我想问一下噢咱们这边那个宽带的话二十兆是什么 
您好很高兴服务唉你好我刚刚接到一个零二幺幺零零八六的电话打过来我想问一下是正规的吗 正规的 零二幺代表是上海噢噢噢因为他说因为根据我的套餐使用情况他说下个月开始每个月多给我一个g的那个流量这个是真实的噢噢还有一个什么到二零一八年六月之前会每个月还有多多送的三个g也是就是是有这个活动的对吧噢那都说这三个就是夜间流量吗 三个g开通一个是三个g的国内流量不是一点半 
您好很高兴为您服务 喂你好我想咨询一下我现在这个卡的我现在这个卡的就拨打电话这个卡的这个套餐具体是一个怎样的套餐 您是一个十块钱的四g随心卡还有需要其他 什么什么我 
您好很高兴为您服务喂你好就是我问一下我这个卡的话打电话是多少钱一分钟呀 您是十八块钱的飞享套餐打电话是一毛九一分钟的有一百兆流量全国接听免费 就你们网上全国接听免费一一毛九一分钟有没有那种打电话就是说优惠套餐呀 没有打电话都一样的现在都全球通套餐呀都一样的国内都一个价 
很高兴为您服务 喂你好 请说 那个到月底的话我想那个办个呃两三百兆的流量你看有什么合适的帮我看一下 
您好很高兴为您服务 那要转这个宽带服务 关 我这边这个宽带就使用什么可以帮您我想问一下就是说你这个有个那个两年的那个宽带服务一千两百八的是吧 
您好很高兴为您服务 啊喂你好唉唉我想问一下我现在因为我刚收到一个短信吗就是幺零零八六发过来了说我现在办的套餐是三十八我记得我以前套餐十八呀你现在能帮我查一下吗我现在之前的套餐是是是什么样的吗 您是在您您都是三十八套餐每个月都是啊我一直都是三十八的是吧嗯对但是他只是收的话其实是扣了十块钱二十八我们这个三十八的话到时候应该也会减免的您到时候看一下噢 什么意思是减免你说他套餐三十八的他实际扣不是扣三十八是吧 
您好很高兴服务 嗯喂你好 你好 嗯我想请问一下我这个卡现在是属于那个全球通的卡对吧 
您好很高兴服务 唉你好唉我请咨询一下就是早晚呃这个高峰那个流量包嗯嗯 本月用用完 用不完以后可以延长到下个月 
为您服务 是这样他幺零零八六给我发个短信也是建议我那个那个换一个手机套餐他这个语音的华十八块的五十元的那个那个漫游的那个流量你能不能给我介绍一下这个 就是他说一百零八对吧三百分钟一个g一百零八这个是吗 对对对 
您好很高兴为您服务 喂你好唉是这样的我我就是我现在流量不我我现在的流量每个月的流量不够用然后我要升级一下就是增加流量的我现在这个什么可以选择就在不改变我现有的那个就是其他的东西的时候问一下 呃如果要不买变套餐那只能单方面改流量包的你现在是七十元两个g吗上面一档就是一百元三个g 嗯不我我可以升级套餐的就升级套餐 
您好请讲 喂你好 你好 请问一下帮我这个号号码换个套餐买 
哦担心呃喂你好我我想问一下就是这个呃宋海掌上营业厅的那个六位数手机密码是什么东西啊 啊这个叫是哪个手机号码呀嗯嗯 保 先您要设置的话我看一下啊幺暂停祝您愉快嗯嗯对嗯啊八哦哦好的哦哦嗯嗯嗯嗯嗯嗯哦哦嗯嗯嗯嗯嗯嗯嗯嗯嗯昨天恩嗯密码的话呢也是嗯嗯嗯嗯噢就是您手机的六位数密码您试一下登录一下行不行如果不行的话呢上面会有应该是有忘记密码的 
兴为您服务 唉你好请问一下这个我就想问比如说我这个手机号从流量比较多的话应该办的套餐 您的手机号怎么了 啊我就是想换一个套餐因为我打电话比较少那个流量比较多 
很高兴为您服务 哎你好我想我想问一下我这个那你们是是有那个跟别人日日就像咱们有那种套餐 必有有的家庭计划 呃是有几个人 
您好很高兴为您服务 唉你好我问一下就是上个月的那个发票什么时候能那个发给我就是那个发票 七月份的吗 噢对就上个月吗 
您好很高兴为您服务 唉你好就是我上个礼拜有是申请过办那个宽带业务后来你们幺零零八六打电话给我的说到时候安装啊就我想问一下现在是什么状况就是一直没消息 您这个号码我看是十七号的时候有申请办理的因为这个十九号安装的当时有师傅联系过上门安装了吗 没有啊 
您好很高兴为您服务 喂你好我收到一个短信说我的那个流量可以增加 呃这个的话就是是这样子如果你要增加的话它是要建议你的手机上面的话那个套餐背部等于说你七十块钱两个g要建成七十块钱三个g才能够用就是说然后的话再送你三个g的全国通用流量送到一八年的六月份结束 噢您是说什么我要增加费用吗 
您好很高兴服务 唉你好 你好 那我想咨询一下就是我们有哎有个朋友想办上海的卡在外地用在外地用的话呃那个流量是上海的流量还是全国流量 
您好很高兴为您服务好扣掉 喂你好 请讲 唉你好我是幺零零八六吗 
您好很高兴服务 呃我想咨询一下就是有一百零八块钱的套餐吗 一百零八是三百分钟通话一个g的流量有的 幺五八分钟五百兆流量呢 
您好很高兴为您服务 喂哎移动有没有什么电话这这这个这个宽带啊 宽带有的 唉对宽带我现在宽带它就是和那个有线通话写通这些那有线通也是和因为我就用这个有线通啊哎呀兆或者不得了对他有没有像中国电信的呀呃嗯嗯中国电信不是有一个什么固话那固话我是不用了就是呃固话手机还有上网什么乱七八糟的还有就是ip地址查不到的扣在一起这些东西了 
您好很高兴为您服务 呃你你好我我那个看到我在营业厅看到有一款就是说呃早上七点到晚上到四点下午下午几点到几点的那个就是说和那个 把那个早晚高峰流量对吧你要是在上海用的十块钱一个月您要订我帮您订 晚上也可以用是吧 
您好很高兴为您服务 喂你好 二 那个我想问一下你们现在有什么套餐呀 
您好兴为您服务喂你好请说 哎你好我想问一下这个移动就是有个任我享的流量套餐包吗是六十元六g吗然后半年包的这个 恩对 按键这个它就是六十元是每个月都扣十元还是就是总共就一次性扣六十元六g流量 
服务 唉你好小姐一下 先生 啊我想问个问题就是说你们经常发那个短信给我就是说这个流量就是说一百三十八元什么什么套餐那个这个通用的流量是怎么算法的 
您好很高兴为您服务 喂你好我想问一下我这跟你说说对呀个包我想问咨询一下这个怎么什么情况 什么四g讲我没听懂先生不好意思 就是这个对吧哦四g套餐资费升级了费用无限流量 
您好很高兴服务 唉你好我问一下我想帮我查一下我这个套餐现在什么套餐 套餐对吧您套餐是五十八块一个月套餐五十八一个月里面有一百分钟通话五百兆流量 他那个现在返还二十是不是啊 
您服务 唉你好我这个流量不够用的 呃我想办理什么时候 嗯 
您好很高兴为您服务 你好我我想问一下我现在我这个号码额呃是什么套餐呢是因为只有十八块钱的一百分钟通话然后两个g的流量 超出打电话是一毛九一分钟全国接听免费另外您还叠加一个流量包五十块钱一个g的 这个要取消吗等等一下等一下哎呦十块钱的是什么东西啊什么东西十块呃这是我我唉那那个就块钱还是一百块钱我也没听懂啊然后还 
您好很高兴为您服务 唉你好 等一下 我想问一下就是刚才我收到一个短信嗯嗯说什么那个就是给我说我那个六百分钟的高清通话那个 
您好很高兴服务 哎你好我想问一下申请哪一个套餐那个就是流量套餐划算一点三十八的还是五十八的那个送多少分钟打打电话的 您现在这套餐是十八块钱套餐那如果要是换成三十八元套餐的话就是五百兆流量打电话一毛九一分钟全国接听免费然后再额外赠送给您本地呼叫全国一百分钟通话赠送到二零一八年六月底结束 它这个没有三十八块的没有那个吗没有送那个打电话嘛所以十分钟没有东方吗时间 
您好兴为您服务 哎你好我想问一下我这个套餐不属于飞享或者是嗯或者姓名是说 你说这个月的套餐是吗可以套餐这个套餐这不是飞享套餐这个月套餐下个月是自选的啊这个月套餐这不是飞享套餐也不是飞享套餐 我这个月为什么不会咨询我当时是欠了一百五十八呀 
您好很高兴为您服务 唉你好我这个月五十八块钱月租的是全球通的吧 您这个套餐是十八块钱一个月全球通的没有漫游费 那个电子发票这个要办那个五十这个月到下个月可以吧 
国 哎你好我想请问一下你呃现在那个中国 上海移动啊 有没有办理那个无线固话的 
为您服务 你好我就是要去巴厘岛旅游开通那个国际漫游哪一种比较好一点嗯嗯 就是国际漫游的话就有效期不一样而已收费标准都是一样的有长期的一百八十天和三十天三十天的三十天嗯帮您开通一下密码知道吗 密码不知道我交钱来报一下 
呃您好很高兴为您服务 唉你好那个我有个问题咨询一下噢就是我们这面是做相关的一些互联网的一些应用嘛可能有大数据的需求我不知道移动这上面有没有相关的一些到数据的一些业务 到数据呃您指的是到数据什么服务热线 呃比如说我们要有一个尝试的热烈的这种数据 
您好很高兴为您服务 唉小弟弟我问一下嗯那天我手机上来了个信息他说现在有一个六十八块的那个套餐是吗有吗 是手机号码报一下好吗 幺三九 
您好很高兴为您服务 唉先生你好就是说我想问问看就是说呃在日本换那个四g流量费计算 流量费的话一天最多三十块封顶的 然后没有用满 
您好很高兴为您服务 唉你好 你好 你能帮我看一下我这个卡这个五十八五十八块钱的包什么你能帮我看一下 
您好很高兴为您服务 喂你好我想请问一下现在我这本机号码呃这样的业务里面然后有一个短号短信呃个人这个这个什么业务啊也 感觉短号短信个人的话就是一个基本不不收费的线 嗯这种这种什么意思啊就他有什么用啊 
您好很高兴服务您好很高兴为您服务您好很高兴为您服务 喂你好等一下我想我想咨询一下就是我们家现在网络不是停掉了嘛是吧然后就是再加手机上网不是要产生流量吗感觉费用很大就是说想申请一下哪一种就是套餐流量划算一点的 好那首先您改套餐的话都是下月一号生效 三月一号是吧有什么有什么就是说稍微优惠一点的那个套餐吗 
您好兴为您服务 哎你好我想问一下我收到一个短信什么上海移动呃什么欢迎你参加怎么有一个叫有有二一为什么那个 vip呀 啊这个什么东西呢 
您好高兴为您服务 你好我想了解宽带业务然后你们的转接转接了两次全都掉了 就是您现在咨询宽带活动比较多嘛如果您要改宽带的话打幺零零八六转五号键就行了只要转到这边来了五号键就是直接这个宽带人工了 在那边我就好了是吗 
很高兴为您服务 唉你好就是说我这个你们这个手机那个流量还可以加什么流量吗 嗯流量可以的您是要流量要这个月临时用的对吧那种 唉对 
您好兴为您服务 你好我那个你给我找一下那个国际国际那个漫游朱国寿 那您手机的服务密码有吗 啊 
您好兴您服务您好 哎你好我想问一下我现在这个套餐是怎么样子 目前是四g自选套餐您这边是九十八块钱两百二十分钟通话加一个g流量 呃我要改一个流量多一点的 
您好很高兴为您服务 你好我我想叠加流量现在那个最优惠的什么说什么流量谢谢啊 这个月的这个月要开始消费元的流量套餐三十元五百兆不是一百兆这样一个资费 唉我我上个月那个二十元一点五g啊现在有吗 
您好很高兴为您服务 喂 喂嗯嗯唉我我请问一下我请问一下我现在那个这个手机啊现在嗯嗯嗯 呃 
您好兴为您服务 喂你好啊我想请问一下你现在就是现在在中国移动有什么是最优惠的就是那个流量最多的套餐吗 将最多弄大概要多少兆每个月 呃我现在就是手机流量不够现在比如说一个月有个两三g的或者两g以上的有没有 
呃 您好兴为您服务您好 唉你好唉我刚刚开通了那个国际漫游啊啊我看到呃我有我有一个那个什么一天三十块钱的这个 三十块钱的话现在出发的国家的一个流量封顶一个限制 
您好很高兴为您服务 唉喂你好我想咨询一下就是你们这边有一个什么职业短号互拨 嗯嗯 哎我想咨询下这个怎么办理 
您好很高兴为您服务 唉你好我就问一下我现在开始八块钱套餐里面包括什么 八十八块钱套餐的话是包含了两百二十分钟七百兆流量 超出打电话 
您好很高兴为您服务 唉你好我想问一下现在我这个手机的那个是八块钱每个月包对吧呃我想要办一个套餐有流量的因为我有微信是要用我出门的我想用现在有什么套餐办起来比较划算一点的 办套餐划算一点 唉你能帮我看一下机主的吗剩余流量不多嘛唉对 
您好很高兴为您服务你好 你你给我开通一个幺三四七二五 幺三四七二五九六 七幺九 
您好很高兴为您服务 喂你好唉我想那个改个套餐 嗯嗯好的您现在是三十八元动感地带上网套餐请问要改多少流量多少通话呢 嗯嗯现在三十八元还有什么选择吗三十八的话 
您好很高兴为您服务 唉你好我想咨询一下那个移动宽带的事情 嗯您说 已经因为你们经常会办那种那种那种短信过来推呃就是广告的吗没有我我记得好像有有过是不是两百多块钱一年的那种 
您好很高兴服务 哎我想帮我看看那个啥加流量怎么加的 加流量对吧到月底的话到月底的话您这边您说先生 不是我这我这个手机现在我就我这个号码现在加流量怎么加比较划算一点到月底 
您好很高兴为您服务 唉我想问问像你们现在那个按那个叫做流量有什么套有什么有什么套餐吗先生 噢先生您指的是您的一个流量套餐是什么什么 对我现在这个流量已经用完了就是我过去我是买的是三十八块的就是饮食的我们买的电话呢再送五百就我用完了今天我现在还有什么套餐可以用 
很高兴为您服务那就是一百返好就是看看中呃您好这边听不太清您说什么麻烦您调整一下好吗付宽带的活动宽带是吧移动宽带对吗 不客气 好的这我帮您转接到宽带专席您详细了解一下好吗 不是不是那个什么钱 
您好很高兴为您服务我请问一下你们这地方它上面也没有什么最实惠的 呃现在套餐的话您需要什么类型的就说 就是通话时间多一点流量稍微少一点的 呃我帮您看一下那个两百二十分钟通话七百兆流量的那要么的话就是比如说八十八块钱三百分钟通话五百兆流量 
高兴为您服务 喂你好帮我更改一下套餐吗 好的先生那您现在怎么更改套餐您说 那我想问一下你们现在是优惠套餐是什么套餐 
